symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2011-02-04 00:00:00+00:00,23.46,23.67,23.22,23.44,544000,1.564,1.578,1.548,1.5626666667,8160000,0.0,1.0
TSLA,2011-02-07 00:00:00+00:00,23.07,23.26,22.88,23.26,895100,1.538,1.5506666667,1.5253333333,1.5506666667,13426500,0.0,1.0
TSLA,2011-02-08 00:00:00+00:00,24.49,25.25,23.0,23.78,3504900,1.6326666667,1.6833333333,1.5333333333,1.5853333333,52573500,0.0,1.0
TSLA,2011-02-09 00:00:00+00:00,23.21,24.18,22.79,24.13,2635600,1.5473333333,1.612,1.5193333333,1.6086666667,39534000,0.0,1.0
TSLA,2011-02-10 00:00:00+00:00,23.215,23.64,22.81,23.26,836100,1.5476666667,1.576,1.5206666667,1.5506666667,12541500,0.0,1.0
TSLA,2011-02-11 00:00:00+00:00,23.25,23.75,22.94,23.25,634500,1.55,1.5833333333,1.5293333333,1.55,9517500,0.0,1.0
TSLA,2011-02-14 00:00:00+00:00,23.08,24.14,23.05,23.64,1283100,1.5386666667,1.6093333333,1.5366666667,1.576,19246500,0.0,1.0
TSLA,2011-02-15 00:00:00+00:00,22.84,23.17,22.56,23.01,953700,1.5226666667,1.5446666667,1.504,1.534,14305500,0.0,1.0
TSLA,2011-02-16 00:00:00+00:00,24.73,24.97,23.0701,23.1,4115100,1.6486666667,1.6646666667,1.5380066667,1.54,61726500,0.0,1.0
TSLA,2011-02-17 00:00:00+00:00,23.6,25.49,23.55,24.63,2618400,1.5733333333,1.6993333333,1.57,1.642,39276000,0.0,1.0
TSLA,2011-02-18 00:00:00+00:00,23.18,23.49,22.96,23.33,2370700,1.5453333333,1.566,1.5306666667,1.5553333333,35560500,0.0,1.0
TSLA,2011-02-22 00:00:00+00:00,21.87,23.0,21.78,22.88,2064600,1.458,1.5333333333,1.452,1.5253333333,30969000,0.0,1.0
TSLA,2011-02-23 00:00:00+00:00,21.83,22.5,21.11,22.18,1605600,1.4553333333,1.5,1.4073333333,1.4786666667,24084000,0.0,1.0
TSLA,2011-02-24 00:00:00+00:00,22.53,22.58,21.5,21.78,1055300,1.502,1.5053333333,1.4333333333,1.452,15829500,0.0,1.0
TSLA,2011-02-25 00:00:00+00:00,23.61,23.85,22.69,22.81,1346300,1.574,1.59,1.5126666667,1.5206666667,20194500,0.0,1.0
TSLA,2011-02-28 00:00:00+00:00,23.89,24.1,23.5,23.74,1051200,1.5926666667,1.6066666667,1.5666666667,1.5826666667,15768000,0.0,1.0
TSLA,2011-03-01 00:00:00+00:00,23.94,24.32,23.7,24.05,1106400,1.596,1.6213333333,1.58,1.6033333333,16596000,0.0,1.0
TSLA,2011-03-02 00:00:00+00:00,24.02,24.28,23.725,23.82,663300,1.6013333333,1.6186666667,1.5816666667,1.588,9949500,0.0,1.0
TSLA,2011-03-03 00:00:00+00:00,24.36,24.79,24.06,24.48,640200,1.624,1.6526666667,1.604,1.632,9603000,0.0,1.0
TSLA,2011-03-04 00:00:00+00:00,24.95,24.99,23.78,24.48,1580100,1.6633333333,1.666,1.5853333333,1.632,23701500,0.0,1.0
TSLA,2011-03-07 00:00:00+00:00,24.94,25.4,24.7,24.93,2033600,1.6626666667,1.6933333333,1.6466666667,1.662,30504000,0.0,1.0
TSLA,2011-03-08 00:00:00+00:00,24.66,24.96,24.0,24.6,1399900,1.644,1.664,1.6,1.64,20998500,0.0,1.0
TSLA,2011-03-09 00:00:00+00:00,24.72,24.99,24.27,24.66,924800,1.648,1.666,1.618,1.644,13872000,0.0,1.0
TSLA,2011-03-10 00:00:00+00:00,24.01,24.49,23.73,24.44,1017000,1.6006666667,1.6326666667,1.582,1.6293333333,15255000,0.0,1.0
TSLA,2011-03-11 00:00:00+00:00,24.07,24.25,23.53,23.85,930800,1.6046666667,1.6166666667,1.5686666667,1.59,13962000,0.0,1.0
TSLA,2011-03-14 00:00:00+00:00,23.25,24.0,23.2,23.82,1166000,1.55,1.6,1.5466666667,1.588,17490000,0.0,1.0
TSLA,2011-03-15 00:00:00+00:00,22.95,22.96,21.8,22.2,1318800,1.53,1.5306666667,1.4533333333,1.48,19782000,0.0,1.0
TSLA,2011-03-16 00:00:00+00:00,22.82,23.25,22.69,22.86,1169700,1.5213333333,1.55,1.5126666667,1.524,17545500,0.0,1.0
TSLA,2011-03-17 00:00:00+00:00,22.81,23.43,22.64,23.24,922600,1.5206666667,1.562,1.5093333333,1.5493333333,13839000,0.0,1.0
TSLA,2011-03-18 00:00:00+00:00,22.96,23.19,22.51,23.19,687900,1.5306666667,1.546,1.5006666667,1.546,10318500,0.0,1.0
TSLA,2011-03-21 00:00:00+00:00,22.73,23.05,22.54,23.05,411700,1.5153333333,1.5366666667,1.5026666667,1.5366666667,6175500,0.0,1.0
TSLA,2011-03-22 00:00:00+00:00,22.19,22.86,22.0,22.73,582900,1.4793333333,1.524,1.4666666667,1.5153333333,8743500,0.0,1.0
TSLA,2011-03-23 00:00:00+00:00,22.21,22.27,21.77,22.11,422800,1.4806666667,1.4846666667,1.4513333333,1.474,6342000,0.0,1.0
TSLA,2011-03-24 00:00:00+00:00,22.33,22.38,21.98,22.14,462200,1.4886666667,1.492,1.4653333333,1.476,6933000,0.0,1.0
TSLA,2011-03-25 00:00:00+00:00,22.75,23.0,22.4,22.43,568000,1.5166666667,1.5333333333,1.4933333333,1.4953333333,8520000,0.0,1.0
TSLA,2011-03-28 00:00:00+00:00,23.25,23.5388,22.55,22.7,1058100,1.55,1.5692533333,1.5033333333,1.5133333333,15871500,0.0,1.0
TSLA,2011-03-29 00:00:00+00:00,23.92,24.0,23.21,23.3,755400,1.5946666667,1.6,1.5473333333,1.5533333333,11331000,0.0,1.0
TSLA,2011-03-30 00:00:00+00:00,23.71,24.49,23.01,24.11,1223300,1.5806666667,1.6326666667,1.534,1.6073333333,18349500,0.0,1.0
TSLA,2011-03-31 00:00:00+00:00,27.75,28.71,26.5,26.55,11517800,1.85,1.914,1.7666666667,1.77,172767000,0.0,1.0
TSLA,2011-04-01 00:00:00+00:00,26.66,28.18,26.57,27.45,2864800,1.7773333333,1.8786666667,1.7713333333,1.83,42972000,0.0,1.0
TSLA,2011-04-04 00:00:00+00:00,25.83,27.0,25.23,26.83,2609300,1.722,1.8,1.682,1.7886666667,39139500,0.0,1.0
TSLA,2011-04-05 00:00:00+00:00,26.7,27.0,25.69,25.9,3180900,1.78,1.8,1.7126666667,1.7266666667,47713500,0.0,1.0
TSLA,2011-04-06 00:00:00+00:00,26.49,27.01,25.8,26.99,1288300,1.766,1.8006666667,1.72,1.7993333333,19324500,0.0,1.0
TSLA,2011-04-07 00:00:00+00:00,27.24,27.94,26.4501,26.85,2810300,1.816,1.8626666667,1.76334,1.79,42154500,0.0,1.0
TSLA,2011-04-08 00:00:00+00:00,26.49,27.6004,26.36,27.58,1946400,1.766,1.8400266667,1.7573333333,1.8386666667,29196000,0.0,1.0
TSLA,2011-04-11 00:00:00+00:00,25.27,26.53,25.02,26.47,1369400,1.6846666667,1.7686666667,1.668,1.7646666667,20541000,0.0,1.0
TSLA,2011-04-12 00:00:00+00:00,24.65,25.21,24.3,25.08,1357400,1.6433333333,1.6806666667,1.62,1.672,20361000,0.0,1.0
TSLA,2011-04-13 00:00:00+00:00,24.93,25.69,24.81,25.13,1211500,1.662,1.7126666667,1.654,1.6753333333,18172500,0.0,1.0
TSLA,2011-04-14 00:00:00+00:00,25.14,25.28,24.2,24.87,983400,1.676,1.6853333333,1.6133333333,1.658,14751000,0.0,1.0
TSLA,2011-04-15 00:00:00+00:00,25.58,26.18,25.41,25.65,943500,1.7053333333,1.7453333333,1.694,1.71,14152500,0.0,1.0
TSLA,2011-04-18 00:00:00+00:00,25.03,25.62,24.36,25.13,1033900,1.6686666667,1.708,1.624,1.6753333333,15508500,0.0,1.0
TSLA,2011-04-19 00:00:00+00:00,25.16,25.26,24.65,25.26,548700,1.6773333333,1.684,1.6433333333,1.684,8230500,0.0,1.0
TSLA,2011-04-20 00:00:00+00:00,25.75,26.09,25.3,25.7,837200,1.7166666667,1.7393333333,1.6866666667,1.7133333333,12558000,0.0,1.0
TSLA,2011-04-21 00:00:00+00:00,26.74,26.98,25.5901,25.85,1386100,1.7826666667,1.7986666667,1.7060066667,1.7233333333,20791500,0.0,1.0
TSLA,2011-04-25 00:00:00+00:00,26.39,26.73,25.97,26.7,800900,1.7593333333,1.782,1.7313333333,1.78,12013500,0.0,1.0
TSLA,2011-04-26 00:00:00+00:00,26.93,27.25,26.31,26.66,1400000,1.7953333333,1.8166666667,1.754,1.7773333333,21000000,0.0,1.0
TSLA,2011-04-27 00:00:00+00:00,27.08,27.36,26.63,26.93,996900,1.8053333333,1.824,1.7753333333,1.7953333333,14953500,0.0,1.0
TSLA,2011-04-28 00:00:00+00:00,27.66,27.69,26.72,27.07,1600000,1.844,1.846,1.7813333333,1.8046666667,24000000,0.0,1.0
TSLA,2011-04-29 00:00:00+00:00,27.6,27.87,27.42,27.69,726000,1.84,1.858,1.828,1.846,10890000,0.0,1.0
TSLA,2011-05-02 00:00:00+00:00,27.45,27.8,27.06,27.6,784600,1.83,1.8533333333,1.804,1.84,11769000,0.0,1.0
TSLA,2011-05-03 00:00:00+00:00,26.87,27.39,26.5,27.38,913900,1.7913333333,1.826,1.7666666667,1.8253333333,13708500,0.0,1.0
TSLA,2011-05-04 00:00:00+00:00,26.69,27.0,25.75,26.78,1044500,1.7793333333,1.8,1.7166666667,1.7853333333,15667500,0.0,1.0
TSLA,2011-05-05 00:00:00+00:00,26.44,27.44,26.1701,27.2,1218500,1.7626666667,1.8293333333,1.7446733333,1.8133333333,18277500,0.0,1.0
TSLA,2011-05-06 00:00:00+00:00,27.12,27.7,26.62,26.9,981700,1.808,1.8466666667,1.7746666667,1.7933333333,14725500,0.0,1.0
TSLA,2011-05-09 00:00:00+00:00,27.91,28.0,26.85,27.0,916400,1.8606666667,1.8666666667,1.79,1.8,13746000,0.0,1.0
TSLA,2011-05-10 00:00:00+00:00,28.33,28.95,27.91,28.24,1535300,1.8886666667,1.93,1.8606666667,1.8826666667,23029500,0.0,1.0
TSLA,2011-05-11 00:00:00+00:00,27.07,28.2985,26.92,28.2,962500,1.8046666667,1.8865666667,1.7946666667,1.88,14437500,0.0,1.0
TSLA,2011-05-12 00:00:00+00:00,27.67,27.74,26.65,27.07,628000,1.8446666667,1.8493333333,1.7766666667,1.8046666667,9420000,0.0,1.0
TSLA,2011-05-13 00:00:00+00:00,27.55,28.1891,27.3,28.0,661500,1.8366666667,1.8792733333,1.82,1.8666666667,9922500,0.0,1.0
TSLA,2011-05-16 00:00:00+00:00,26.6,27.99,26.55,27.99,755700,1.7733333333,1.866,1.77,1.866,11335500,0.0,1.0
TSLA,2011-05-17 00:00:00+00:00,25.96,27.0,25.72,27.0,1234200,1.7306666667,1.8,1.7146666667,1.8,18513000,0.0,1.0
TSLA,2011-05-18 00:00:00+00:00,26.35,26.47,25.52,26.1,729500,1.7566666667,1.7646666667,1.7013333333,1.74,10942500,0.0,1.0
TSLA,2011-05-19 00:00:00+00:00,28.2,28.44,26.6,27.03,2655100,1.88,1.896,1.7733333333,1.802,39826500,0.0,1.0
TSLA,2011-05-20 00:00:00+00:00,27.97,28.28,27.35,28.26,842500,1.8646666667,1.8853333333,1.8233333333,1.884,12637500,0.0,1.0
TSLA,2011-05-23 00:00:00+00:00,26.82,27.62,26.62,27.62,863600,1.788,1.8413333333,1.7746666667,1.8413333333,12954000,0.0,1.0
TSLA,2011-05-24 00:00:00+00:00,26.72,27.5,26.6,27.02,613700,1.7813333333,1.8333333333,1.7733333333,1.8013333333,9205500,0.0,1.0
TSLA,2011-05-25 00:00:00+00:00,28.98,29.01,26.17,26.9,4693100,1.932,1.934,1.7446666667,1.7933333333,70396500,0.0,1.0
TSLA,2011-05-26 00:00:00+00:00,29.48,29.76,28.1,28.82,3336900,1.9653333333,1.984,1.8733333333,1.9213333333,50053500,0.0,1.0
TSLA,2011-05-27 00:00:00+00:00,29.55,29.67,28.82,29.54,1687100,1.97,1.978,1.9213333333,1.9693333333,25306500,0.0,1.0
TSLA,2011-05-31 00:00:00+00:00,30.14,30.28,29.55,29.69,3290500,2.0093333333,2.0186666667,1.97,1.9793333333,49357500,0.0,1.0
TSLA,2011-06-01 00:00:00+00:00,28.517,30.1,28.38,30.0,1529900,1.9011333333,2.0066666667,1.892,2.0,22948500,0.0,1.0
TSLA,2011-06-02 00:00:00+00:00,28.76,29.32,28.51,28.52,986300,1.9173333333,1.9546666667,1.9006666667,1.9013333333,14794500,0.0,1.0
TSLA,2011-06-03 00:00:00+00:00,30.13,31.5,29.5,29.95,6209200,2.0086666667,2.1,1.9666666667,1.9966666667,93138000,0.0,1.0
TSLA,2011-06-06 00:00:00+00:00,28.7,30.13,28.26,29.1,2331100,1.9133333333,2.0086666667,1.884,1.94,34966500,0.0,1.0
TSLA,2011-06-07 00:00:00+00:00,28.37,29.39,28.26,28.94,1222100,1.8913333333,1.9593333333,1.884,1.9293333333,18331500,0.0,1.0
TSLA,2011-06-08 00:00:00+00:00,27.12,28.6,27.02,28.44,1695900,1.808,1.9066666667,1.8013333333,1.896,25438500,0.0,1.0
TSLA,2011-06-09 00:00:00+00:00,27.62,28.1,27.1,27.43,1603200,1.8413333333,1.8733333333,1.8066666667,1.8286666667,24048000,0.0,1.0
TSLA,2011-06-10 00:00:00+00:00,27.86,28.2991,27.35,27.52,1566600,1.8573333333,1.8866066667,1.8233333333,1.8346666667,23499000,0.0,1.0
TSLA,2011-06-13 00:00:00+00:00,28.43,28.88,27.88,28.07,1713400,1.8953333333,1.9253333333,1.8586666667,1.8713333333,25701000,0.0,1.0
TSLA,2011-06-14 00:00:00+00:00,28.6,29.7,28.52,28.54,1573400,1.9066666667,1.98,1.9013333333,1.9026666667,23601000,0.0,1.0
TSLA,2011-06-15 00:00:00+00:00,27.32,28.45,27.07,28.44,1345000,1.8213333333,1.8966666667,1.8046666667,1.896,20175000,0.0,1.0
TSLA,2011-06-16 00:00:00+00:00,26.5,28.0,25.74,27.67,1842200,1.7666666667,1.8666666667,1.716,1.8446666667,27633000,0.0,1.0
TSLA,2011-06-17 00:00:00+00:00,26.5,27.7,26.14,26.87,1714000,1.7666666667,1.8466666667,1.7426666667,1.7913333333,25710000,0.0,1.0
TSLA,2011-06-20 00:00:00+00:00,26.01,26.46,25.5,26.29,1537800,1.734,1.764,1.7,1.7526666667,23067000,0.0,1.0
TSLA,2011-06-21 00:00:00+00:00,27.53,27.73,26.0,26.24,1496000,1.8353333333,1.8486666667,1.7333333333,1.7493333333,22440000,0.0,1.0
TSLA,2011-06-22 00:00:00+00:00,27.21,28.25,27.1,27.37,1475600,1.814,1.8833333333,1.8066666667,1.8246666667,22134000,0.0,1.0
TSLA,2011-06-23 00:00:00+00:00,27.71,27.72,26.21,27.2,1170000,1.8473333333,1.848,1.7473333333,1.8133333333,17550000,0.0,1.0
TSLA,2011-06-24 00:00:00+00:00,27.565,27.97,27.26,27.64,3608500,1.8376666667,1.8646666667,1.8173333333,1.8426666667,54127500,0.0,1.0
TSLA,2011-06-27 00:00:00+00:00,27.46,28.28,27.31,27.73,1809400,1.8306666667,1.8853333333,1.8206666667,1.8486666667,27141000,0.0,1.0
TSLA,2011-06-28 00:00:00+00:00,28.11,28.25,27.67,27.79,889200,1.874,1.8833333333,1.8446666667,1.8526666667,13338000,0.0,1.0
TSLA,2011-06-29 00:00:00+00:00,28.29,29.09,28.07,28.5,1461800,1.886,1.9393333333,1.8713333333,1.9,21927000,0.0,1.0
TSLA,2011-06-30 00:00:00+00:00,29.13,29.33,28.4,28.5,946700,1.942,1.9553333333,1.8933333333,1.9,14200500,0.0,1.0
TSLA,2011-07-01 00:00:00+00:00,29.02,29.6,28.8,29.07,854900,1.9346666667,1.9733333333,1.92,1.938,12823500,0.0,1.0
TSLA,2011-07-05 00:00:00+00:00,29.14,29.52,28.71,29.02,996000,1.9426666667,1.968,1.914,1.9346666667,14940000,0.0,1.0
TSLA,2011-07-06 00:00:00+00:00,28.96,29.14,28.55,29.14,926900,1.9306666667,1.9426666667,1.9033333333,1.9426666667,13903500,0.0,1.0
TSLA,2011-07-07 00:00:00+00:00,29.73,30.0,29.01,29.14,1327900,1.982,2.0,1.934,1.9426666667,19918500,0.0,1.0
TSLA,2011-07-08 00:00:00+00:00,28.81,29.89,28.59,29.89,1240600,1.9206666667,1.9926666667,1.906,1.9926666667,18609000,0.0,1.0
TSLA,2011-07-11 00:00:00+00:00,28.35,28.53,28.0,28.4,975800,1.89,1.902,1.8666666667,1.8933333333,14637000,0.0,1.0
TSLA,2011-07-12 00:00:00+00:00,28.17,29.09,28.0,28.37,1045400,1.878,1.9393333333,1.8666666667,1.8913333333,15681000,0.0,1.0
TSLA,2011-07-13 00:00:00+00:00,28.64,29.03,27.9,28.43,1066000,1.9093333333,1.9353333333,1.86,1.8953333333,15990000,0.0,1.0
TSLA,2011-07-14 00:00:00+00:00,27.61,28.96,27.25,28.53,1159000,1.8406666667,1.9306666667,1.8166666667,1.902,17385000,0.0,1.0
TSLA,2011-07-15 00:00:00+00:00,27.58,27.83,27.4,27.79,709000,1.8386666667,1.8553333333,1.8266666667,1.8526666667,10635000,0.0,1.0
TSLA,2011-07-18 00:00:00+00:00,27.23,27.45,26.63,27.34,851900,1.8153333333,1.83,1.7753333333,1.8226666667,12778500,0.0,1.0
TSLA,2011-07-19 00:00:00+00:00,27.89,28.11,27.54,27.58,1026100,1.8593333333,1.874,1.836,1.8386666667,15391500,0.0,1.0
TSLA,2011-07-20 00:00:00+00:00,28.69,30.44,27.8,28.0,3048300,1.9126666667,2.0293333333,1.8533333333,1.8666666667,45724500,0.0,1.0
TSLA,2011-07-21 00:00:00+00:00,28.7,29.16,28.1,28.91,1011500,1.9133333333,1.944,1.8733333333,1.9273333333,15172500,0.0,1.0
TSLA,2011-07-22 00:00:00+00:00,29.29,29.54,28.5509,28.7,583500,1.9526666667,1.9693333333,1.9033933333,1.9133333333,8752500,0.0,1.0
TSLA,2011-07-25 00:00:00+00:00,28.49,29.25,28.44,29.01,673300,1.8993333333,1.95,1.896,1.934,10099500,0.0,1.0
TSLA,2011-07-26 00:00:00+00:00,28.0,28.77,27.97,28.31,760600,1.8666666667,1.918,1.8646666667,1.8873333333,11409000,0.0,1.0
TSLA,2011-07-27 00:00:00+00:00,27.64,28.5,27.51,28.5,958500,1.8426666667,1.9,1.834,1.9,14377500,0.0,1.0
TSLA,2011-07-28 00:00:00+00:00,28.17,28.55,27.54,27.6,938700,1.878,1.9033333333,1.836,1.84,14080500,0.0,1.0
TSLA,2011-07-29 00:00:00+00:00,28.17,28.4,27.5,27.8,948200,1.878,1.8933333333,1.8333333333,1.8533333333,14223000,0.0,1.0
TSLA,2011-08-01 00:00:00+00:00,28.77,28.98,28.21,28.67,1164900,1.918,1.932,1.8806666667,1.9113333333,17473500,0.0,1.0
TSLA,2011-08-02 00:00:00+00:00,27.34,29.2,27.27,28.69,1549400,1.8226666667,1.9466666667,1.818,1.9126666667,23241000,0.0,1.0
TSLA,2011-08-03 00:00:00+00:00,27.2,27.83,26.336,27.5,1794500,1.8133333333,1.8553333333,1.7557333333,1.8333333333,26917500,0.0,1.0
TSLA,2011-08-04 00:00:00+00:00,24.75,26.89,24.67,26.51,3064500,1.65,1.7926666667,1.6446666667,1.7673333333,45967500,0.0,1.0
TSLA,2011-08-05 00:00:00+00:00,24.24,25.38,22.83,24.99,1964400,1.616,1.692,1.522,1.666,29466000,0.0,1.0
TSLA,2011-08-08 00:00:00+00:00,23.64,24.44,23.1,23.1,2608500,1.576,1.6293333333,1.54,1.54,39127500,0.0,1.0
TSLA,2011-08-09 00:00:00+00:00,25.06,25.45,23.7,24.15,1333400,1.6706666667,1.6966666667,1.58,1.61,20001000,0.0,1.0
TSLA,2011-08-10 00:00:00+00:00,23.82,25.44,23.63,25.44,1564200,1.588,1.696,1.5753333333,1.696,23463000,0.0,1.0
TSLA,2011-08-11 00:00:00+00:00,25.3,25.75,24.0,24.04,836500,1.6866666667,1.7166666667,1.6,1.6026666667,12547500,0.0,1.0
TSLA,2011-08-12 00:00:00+00:00,26.31,27.14,25.36,25.6,1009100,1.754,1.8093333333,1.6906666667,1.7066666667,15136500,0.0,1.0
TSLA,2011-08-15 00:00:00+00:00,26.23,26.75,25.93,26.62,738600,1.7486666667,1.7833333333,1.7286666667,1.7746666667,11079000,0.0,1.0
TSLA,2011-08-16 00:00:00+00:00,26.1,26.54,25.83,26.13,537700,1.74,1.7693333333,1.722,1.742,8065500,0.0,1.0
TSLA,2011-08-17 00:00:00+00:00,25.83,26.65,25.51,26.39,643700,1.722,1.7766666667,1.7006666667,1.7593333333,9655500,0.0,1.0
TSLA,2011-08-18 00:00:00+00:00,24.26,25.15,23.47,25.0,1056600,1.6173333333,1.6766666667,1.5646666667,1.6666666667,15849000,0.0,1.0
TSLA,2011-08-19 00:00:00+00:00,22.3,24.22,22.0,23.86,1375300,1.4866666667,1.6146666667,1.4666666667,1.5906666667,20629500,0.0,1.0
TSLA,2011-08-22 00:00:00+00:00,21.95,23.8,21.68,23.11,986100,1.4633333333,1.5866666667,1.4453333333,1.5406666667,14791500,0.0,1.0
TSLA,2011-08-23 00:00:00+00:00,22.96,23.11,21.5,21.93,869000,1.5306666667,1.5406666667,1.4333333333,1.462,13035000,0.0,1.0
TSLA,2011-08-24 00:00:00+00:00,23.87,23.93,22.83,23.1,684300,1.5913333333,1.5953333333,1.522,1.54,10264500,0.0,1.0
TSLA,2011-08-25 00:00:00+00:00,23.11,23.87,22.9,23.87,679800,1.5406666667,1.5913333333,1.5266666667,1.5913333333,10197000,0.0,1.0
TSLA,2011-08-26 00:00:00+00:00,23.73,23.95,22.07,22.71,761800,1.582,1.5966666667,1.4713333333,1.514,11427000,0.0,1.0
TSLA,2011-08-29 00:00:00+00:00,24.71,24.85,24.02,24.22,803400,1.6473333333,1.6566666667,1.6013333333,1.6146666667,12051000,0.0,1.0
TSLA,2011-08-30 00:00:00+00:00,24.63,24.77,24.09,24.5,366200,1.642,1.6513333333,1.606,1.6333333333,5493000,0.0,1.0
TSLA,2011-08-31 00:00:00+00:00,24.74,25.5,24.28,24.8,823800,1.6493333333,1.7,1.6186666667,1.6533333333,12357000,0.0,1.0
TSLA,2011-09-01 00:00:00+00:00,24.0,24.87,23.835,24.66,848100,1.6,1.658,1.589,1.644,12721500,0.0,1.0
TSLA,2011-09-02 00:00:00+00:00,23.07,23.99,22.68,23.66,769900,1.538,1.5993333333,1.512,1.5773333333,11548500,0.0,1.0
TSLA,2011-09-06 00:00:00+00:00,22.94,23.2,22.29,22.5,809800,1.5293333333,1.5466666667,1.486,1.5,12147000,0.0,1.0
TSLA,2011-09-07 00:00:00+00:00,23.84,24.0,23.28,23.39,459200,1.5893333333,1.6,1.552,1.5593333333,6888000,0.0,1.0
TSLA,2011-09-08 00:00:00+00:00,23.61,24.03,23.28,23.58,505700,1.574,1.602,1.552,1.572,7585500,0.0,1.0
TSLA,2011-09-09 00:00:00+00:00,22.97,23.57,22.55,23.37,669300,1.5313333333,1.5713333333,1.5033333333,1.558,10039500,0.0,1.0
TSLA,2011-09-12 00:00:00+00:00,22.88,23.31,22.45,22.735,566600,1.5253333333,1.554,1.4966666667,1.5156666667,8499000,0.0,1.0
TSLA,2011-09-13 00:00:00+00:00,24.08,24.1,22.75,23.01,726500,1.6053333333,1.6066666667,1.5166666667,1.534,10897500,0.0,1.0
TSLA,2011-09-14 00:00:00+00:00,24.34,24.84,23.79,24.25,830800,1.6226666667,1.656,1.586,1.6166666667,12462000,0.0,1.0
TSLA,2011-09-15 00:00:00+00:00,24.82,24.93,24.33,24.58,562600,1.6546666667,1.662,1.622,1.6386666667,8439000,0.0,1.0
TSLA,2011-09-16 00:00:00+00:00,25.8,25.84,24.49,24.78,1417100,1.72,1.7226666667,1.6326666667,1.652,21256500,0.0,1.0
TSLA,2011-09-19 00:00:00+00:00,25.77,25.81,23.82,24.95,1157400,1.718,1.7206666667,1.588,1.6633333333,17361000,0.0,1.0
TSLA,2011-09-20 00:00:00+00:00,26.01,26.6,25.67,25.98,1180400,1.734,1.7733333333,1.7113333333,1.732,17706000,0.0,1.0
TSLA,2011-09-21 00:00:00+00:00,25.85,26.95,25.7,25.95,987600,1.7233333333,1.7966666667,1.7133333333,1.73,14814000,0.0,1.0
TSLA,2011-09-22 00:00:00+00:00,25.63,26.11,24.88,25.64,775800,1.7086666667,1.7406666667,1.6586666667,1.7093333333,11637000,0.0,1.0
TSLA,2011-09-23 00:00:00+00:00,26.38,26.62,25.35,25.49,1156400,1.7586666667,1.7746666667,1.69,1.6993333333,17346000,0.0,1.0
TSLA,2011-09-26 00:00:00+00:00,25.52,26.52,24.9,26.52,934800,1.7013333333,1.768,1.66,1.768,14022000,0.0,1.0
TSLA,2011-09-27 00:00:00+00:00,26.19,26.99,25.57,26.0,674500,1.746,1.7993333333,1.7046666667,1.7333333333,10117500,0.0,1.0
TSLA,2011-09-28 00:00:00+00:00,24.59,26.5,24.51,26.0,723300,1.6393333333,1.7666666667,1.634,1.7333333333,10849500,0.0,1.0
TSLA,2011-09-29 00:00:00+00:00,24.12,25.82,23.55,25.72,929600,1.608,1.7213333333,1.57,1.7146666667,13944000,0.0,1.0
TSLA,2011-09-30 00:00:00+00:00,24.39,24.89,23.49,24.8,1336100,1.626,1.6593333333,1.566,1.6533333333,20041500,0.0,1.0
TSLA,2011-10-03 00:00:00+00:00,23.73,25.0,23.25,24.95,1023200,1.582,1.6666666667,1.55,1.6633333333,15348000,0.0,1.0
TSLA,2011-10-04 00:00:00+00:00,23.66,24.32,22.93,23.29,1200300,1.5773333333,1.6213333333,1.5286666667,1.5526666667,18004500,0.0,1.0
TSLA,2011-10-05 00:00:00+00:00,25.37,25.835,23.35,24.03,1229500,1.6913333333,1.7223333333,1.5566666667,1.602,18442500,0.0,1.0
TSLA,2011-10-06 00:00:00+00:00,26.96,27.6,25.02,25.37,1769100,1.7973333333,1.84,1.668,1.6913333333,26536500,0.0,1.0
TSLA,2011-10-07 00:00:00+00:00,26.99,27.6,26.05,26.98,1311600,1.7993333333,1.84,1.7366666667,1.7986666667,19674000,0.0,1.0
TSLA,2011-10-10 00:00:00+00:00,27.88,28.18,27.0,27.31,923500,1.8586666667,1.8786666667,1.8,1.8206666667,13852500,0.0,1.0
TSLA,2011-10-11 00:00:00+00:00,27.61,27.77,27.09,27.51,575700,1.8406666667,1.8513333333,1.806,1.834,8635500,0.0,1.0
TSLA,2011-10-12 00:00:00+00:00,27.8,28.0,27.2,27.25,1123400,1.8533333333,1.8666666667,1.8133333333,1.8166666667,16851000,0.0,1.0
TSLA,2011-10-13 00:00:00+00:00,27.94,28.47,27.44,27.63,1043500,1.8626666667,1.898,1.8293333333,1.842,15652500,0.0,1.0
TSLA,2011-10-14 00:00:00+00:00,28.05,28.55,27.26,28.0,1400500,1.87,1.9033333333,1.8173333333,1.8666666667,21007500,0.0,1.0
TSLA,2011-10-17 00:00:00+00:00,27.42,28.0,27.2601,27.86,754500,1.828,1.8666666667,1.81734,1.8573333333,11317500,0.0,1.0
TSLA,2011-10-18 00:00:00+00:00,28.34,28.4275,26.71,27.3,999700,1.8893333333,1.8951666667,1.7806666667,1.82,14995500,0.0,1.0
TSLA,2011-10-19 00:00:00+00:00,27.57,28.06,27.3,28.02,792900,1.838,1.8706666667,1.82,1.868,11893500,0.0,1.0
TSLA,2011-10-20 00:00:00+00:00,27.34,27.47,27.0,27.44,999700,1.8226666667,1.8313333333,1.8,1.8293333333,14995500,0.0,1.0
